org_unit,system_id,issn,doi,OA_status_pure,electronic_version,public_access,embargo_date,DOAJ_ISSN_match,VSNU_doi_match,pure_green,algorithm_version,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,url,OA_label,OA_label_detail,Transfer publication to repository-13,information,title,authors,journal
UMC Utrecht,18046774,18715192,10.1016/j.wombi.2017.12.009,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.wombi.2017.12.009,CLOSED,CLOSED,NA,TRUE,Facilitators and barriers to pregnant women's participation in research,NA,NA
UMC Utrecht,17729581,1365182X,10.1016/j.hpb.2017.11.002,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.hpb.2017.11.002,CLOSED,CLOSED,NA,TRUE,Systematic review on the impact of pancreatoduodenectomy on quality of life in patients with pancreatic cancer,NA,NA
UMC Utrecht,27092508,02681161,10.1093/humrep/dey257,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1093/humrep/dey257,HYBRID,HYBRID PURE,NA,TRUE,The ethics of clinical applications of germline genome modification,NA,NA
UMC Utrecht,24056212,0023852X,10.1002/lio2.138,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1002/lio2.138,FALSE,TRUE,FALSE,cc-by-nc-nd,bronze,https://doi.org/10.1002/lio2.138,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Systematic review of the diagnostic value of magnetic resonance imaging for early glottic carcinoma,NA,NA
UMC Utrecht,16817569,00192805,10.1111/imm.12839,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1111/imm.12839,CLOSED,CLOSED,NA,TRUE,Endogenous lipid antigens for invariant Natural Killer T cells hold the reins in adipose tissue homeostasis,NA,NA
UMC Utrecht,25648673,01655876,10.1016/j.ijporl.2018.09.002,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.ijporl.2018.09.002,CLOSED,CLOSED,NA,TRUE,Impact of unilateral congenital aural atresia on academic Performance,NA,NA
UMC Utrecht,27635110,15226417,10.1007/s11906-018-0840-8,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs11906-018-0840-8.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s11906-018-0840-8,HYBRID,HYBRID VSNU,NA,TRUE,Endovascular Baroreflex Amplification for Resistant Hypertension,NA,NA
UMC Utrecht,24919851,00219525,10.1083/jcb.201802003,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),http://jcb.rupress.org/content/early/2018/04/17/jcb.201802003.full.pdf,FALSE,TRUE,TRUE,cc-by-nc-sa,bronze,https://doi.org/10.1083/jcb.201802003,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Modulation of the secretory pathway by amino-acid starvation,NA,NA
UMC Utrecht,24545195,19326203,10.1371/journal.pone.0197312,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0197312&type=printable,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1371/journal.pone.0197312,GOLD,GOLD,NA,TRUE,Measurement tools and outcome measures used in transitional patient safety; a systematic review,NA,NA
UMC Utrecht,25774082,00085472,10.1158/0008-5472.can-17-3115,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1158/0008-5472.can-17-3115,HYBRID,HYBRID PURE,NA,TRUE,"From MGUS to Multiple Myeloma, a Paradigm for Clonal Evolution of Premalignant Cells",NA,NA
UMC Utrecht,24350583,00796107,10.1016/j.pbiomolbio.2018.05.002,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.pbiomolbio.2018.05.002,CLOSED,CLOSED,NA,TRUE,Cardiac Ca2+ signalling in zebrafish,NA,NA
UMC Utrecht,25626990,03037339,NA,Closed,Final published version,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOSED,CLOSED,NA,FALSE,Een valide kwaliteitskader voor de ggz,NA,NA
UMC Utrecht,27470162,2146457X,10.1055/s-0038-1676539,Closed,Final published version,NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1055/s-0038-1676539,CLOSED,CLOSED,NA,TRUE,Reflections on Assessing the Development of Children after Epilepsy Surgery,NA,NA
UMC Utrecht,27639653,20726694,10.3390/cancers10120480,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.3390/cancers10120480,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.3390/cancers10120480,GOLD,GOLD,NA,TRUE,Trans,NA,NA
UMC Utrecht,17390734,08941491,10.1002/glia.23256,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,oa repository (via OAI-PMH title and first author match),http://europepmc.org/articles/pmc5765410?pdf=render,TRUE,TRUE,TRUE,cc-by,green,https://doi.org/10.1002/glia.23256,HYBRID,HYBRID VSNU,NA,TRUE,Origin and dynamics of oligodendrocytes in the developing brain,NA,NA
UMC Utrecht,25627175,24721972,10.1210/js.2018-00087,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://academic.oup.com/jes/advance-article-pdf/doi/10.1210/js.2018-00087/25332028/js.2018-00087.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1210/js.2018-00087,GOLD,GOLD,NA,TRUE,Diagnosing Nonfunctional Pancreatic NETs in MEN1,NA,NA
UMC Utrecht,25210330,13518216,10.1111/hae.13449,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://onlinelibrary.wiley.com/doi/pdf/10.1111/hae.13449,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1111/hae.13449,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Joint disease in haemophilia,NA,NA
UMC Utrecht,27235155,02725231,10.1016/j.ccm.2018.07.007,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.ccm.2018.07.007,CLOSED,CLOSED,NA,TRUE,Vaccines to Prevent Pneumococcal Community-Acquired Pneumonia,NA,NA
UMC Utrecht,24977187,0167594X,10.1007/s11060-018-2851-3,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs11060-018-2851-3.pdf,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1007/s11060-018-2851-3,HYBRID,HYBRID VSNU,NA,TRUE,Clinical challenges of glioma and pregnancy,NA,NA
UMC Utrecht,24226384,09201211,10.1016/j.eplepsyres.2018.02.010,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.eplepsyres.2018.02.010,CLOSED,CLOSED,NA,TRUE,Neocortical electrical stimulation for epilepsy,NA,NA
UMC Utrecht,24366187,1469493X,10.1002/14651858.cd012017.pub2,Embargoed,"Final published version, Final published version",NA,9/06/19,FALSE,FALSE,TRUE,2,crossref,oa repository (via OAI-PMH title and first author match),http://discovery.ucl.ac.uk/10053160/1/Venekamp_et_al-2018-The_Cochrane_Library.pdf,FALSE,TRUE,TRUE,NA,green,https://doi.org/10.1002/14651858.cd012017.pub2,GREEN,GREEN UPW,NA,TRUE,Grommets (ventilation tubes) for recurrent acute otitis media in children,NA,NA
UMC Utrecht,23805330,15216616,10.1016/j.clim.2018.02.007,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1016/j.clim.2018.02.007,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1016/j.clim.2018.02.007,HYBRID,HYBRID VSNU,NA,TRUE,Increased risk of hematologic malignancies in primary immunodeficiency disorders,NA,NA
UMC Utrecht,25569947,1469493X,10.1002/14651858.cd013139,Embargoed,"Final published version, Final published version",NA,8/11/19,FALSE,FALSE,TRUE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/14651858.cd013139,CLOSED,CLOSED,NA,TRUE,The added value of different biomarkers to the Revised Cardiac Risk Index to predict major adverse cardiac events and all-cause mortality after noncardiac surgery,NA,NA
UMC Utrecht,25100242,21905991,10.1002/jcsm.12287,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via crossref license),https://doi.org/10.1002/jcsm.12287,FALSE,TRUE,TRUE,cc-by-nc,bronze,https://doi.org/10.1002/jcsm.12287,GOLD,GOLD,NA,TRUE,Determinants of muscle preservation in individuals with cerebral palsy across the lifespan,NA,NA
UMC Utrecht,24790106,19345925,10.1016/j.jcct.2018.06.001,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.jcct.2018.06.001,CLOSED,CLOSED,NA,TRUE,The impact of dose reduction on the quantification of coronary artery calcifications and risk categorization,NA,NA
UMC Utrecht,24646047,10408428,10.1016/j.critrevonc.2018.05.008,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.critrevonc.2018.05.008,CLOSED,CLOSED,NA,TRUE,A systematic review on the frequency of BRCA promoter methylation in breast and ovarian carcinomas of BRCA germline mutation carriers,NA,NA
UMC Utrecht,16951905,00313998,10.1038/pr.2017.243,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://www.nature.com/articles/pr2017243.pdf,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1038/pr.2017.243,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Promoting neuroregeneration after perinatal arterial ischemic stroke,NA,NA
UMC Utrecht,24713168,00028703,10.1016/j.ahj.2018.05.009,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.ahj.2018.05.009,CLOSED,CLOSED,NA,TRUE,The Role of Gas Exchange Variables in Cardiopulmonary Exercise Testing for Risk Stratification and Management of Heart Failure with Reduced Ejection Fraction,NA,NA
UMC Utrecht,25158397,1469493X,10.1002/14651858.cd008831.pub3,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/14651858.cd008831.pub3,CLOSED,CLOSED,NA,TRUE,Probiotics for the prevention or treatment of chemotherapy- or radiotherapy-related diarrhoea in people with cancer,NA,NA
UMC Utrecht,25847643,07332467,10.1002/nau.23730,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/nau.23730,CLOSED,CLOSED,NA,TRUE,ICS educational module,NA,NA
UMC Utrecht,25847788,07332467,10.1002/nau.23729,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/nau.23729,CLOSED,CLOSED,NA,TRUE,ICS educational module,NA,NA
UMC Utrecht,25165602,09273948,10.1080/09273948.2017.1420806,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1080/09273948.2017.1420806,HYBRID,HYBRID VSNU,NA,TRUE,Clinical Characteristics of Herpes Simplex Virus Associated Anterior Uveitis,NA,NA
UMC Utrecht,27961052,16643224,10.3389/fimmu.2018.02951,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.3389/fimmu.2018.02951,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.3389/fimmu.2018.02951,GOLD,GOLD,NA,TRUE,Systemic and Tissue Inflammation in Juvenile Dermatomyositis,NA,NA
UMC Utrecht,27768247,00338419,10.1148/radiol.2018172656,Embargoed,"Final published version, Final published version",NA,1/06/19,FALSE,FALSE,TRUE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1148/radiol.2018172656,CLOSED,CLOSED,NA,TRUE,Photon-counting CT,NA,NA
UMC Utrecht,28136702,18276806,10.1714/3026.30245,Closed,Final published version,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOSED,CLOSED,NA,FALSE,Linee guida ESC/ESH 2018 per la diagnosi e il trattamento dell’ipertensione arteriosa,NA,NA
UMC Utrecht,24434845,16643224,10.3389/fimmu.2018.00738,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.frontiersin.org/articles/10.3389/fimmu.2018.00738/pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.3389/fimmu.2018.00738,GOLD,GOLD,NA,TRUE,Extracellular vesicle heterogeneity,NA,NA
UMC Utrecht,26915208,1466609X,10.1186/s13054-018-2125-7,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://ccforum.biomedcentral.com/track/pdf/10.1186/s13054-018-2125-7,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1186/s13054-018-2125-7,GOLD,GOLD,NA,TRUE,Effect of procalcitonin-guided antibiotic treatment on clinical outcomes in intensive care unit patients with infection and sepsis patients,NA,NA
UMC Utrecht,27967573,2405500X,10.1016/j.jacep.2018.06.005,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.jacep.2018.06.005,CLOSED,CLOSED,NA,TRUE,Electroporation and its Relevance for Cardiac Catheter Ablation,NA,NA
UMC Utrecht,25095051,00282162,NA,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOSED,CLOSED,NA,FALSE,Genoombreed onderzoek in de spreekkamer,NA,NA
UMC Utrecht,25091734,1469493X,10.1002/14651858.cd007858.pub2,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/14651858.cd007858.pub2,CLOSED,CLOSED,NA,TRUE,"Blood pressure-lowering treatment for preventing recurrent stroke, major vascular events, and dementia in patients with a history of stroke or transient ischaemic attack",NA,NA
UMC Utrecht,24181579,00282162,NA,Closed,Final published version,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLOSED,CLOSED,NA,FALSE,Kinderepilepsiechirurgie,NA,NA
UMC Utrecht,23805903,16643224,10.3389/fimmu.2018.00389,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.frontiersin.org/articles/10.3389/fimmu.2018.00389/pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.3389/fimmu.2018.00389,GOLD,GOLD,NA,TRUE,Potential beneficial effects of cytomegalovirus infection after transplantation,NA,NA
UMC Utrecht,24425964,16643224,10.3389/fimmu.2018.00767,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.frontiersin.org/articles/10.3389/fimmu.2018.00767/pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.3389/fimmu.2018.00767,GOLD,GOLD,NA,TRUE,Resetting the T cell compartment in autoimmune diseases with autologous hematopoietic stem cell transplantation,NA,NA
UMC Utrecht,25564896,15345807,10.1016/j.devcel.2018.09.008,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.devcel.2018.09.008,CLOSED,CLOSED,NA,TRUE,The Myofibroblasts’ War on Drugs,NA,NA
UMC Utrecht,25640131,24058033,10.1016/j.trecan.2018.09.006,Indeterminate,Final published version,NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.trecan.2018.09.006,CLOSED,CLOSED,NA,TRUE,NFκB and MHC-1 Interplay in Neuroblastoma and Immunotherapy,NA,NA
UMC Utrecht,24544964,16643224,10.3389/fimmu.2018.01192,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.frontiersin.org/articles/10.3389/fimmu.2018.01192/pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.3389/fimmu.2018.01192,GOLD,GOLD,NA,TRUE,Immunometabolic activation of invariant natural killer T cells,NA,NA
UMC Utrecht,17832738,14714914,10.1016/j.molmed.2017.11.008,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.molmed.2017.11.008,CLOSED,CLOSED,NA,TRUE,Is It Our Duty To Hunt for Pathogenic Mutations?,NA,NA
Hubrecht Institute with UMC,24717125,00280836,10.1038/nature25969,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/nature25969,CLOSED,CLOSED,NA,TRUE,Whole-organism clone tracing using single-cell sequencing,NA,NA
Hubrecht Institute with UMC,28190783,10614036,10.1038/s41588-018-0161-5,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/s41588-018-0161-5,CLOSED,CLOSED,NA,TRUE,Enhancer hubs and loop collisions identified from single-allele topologies,NA,NA
Hubrecht Institute with UMC,27825796,09501991,10.1242/dev.166728,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,open (via crossref license),https://doi.org/10.1242/dev.166728,TRUE,TRUE,TRUE,cc-by,bronze,https://doi.org/10.1242/dev.166728,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Neuromesodermal progenitors are a conserved source of spinal cord with divergent growth dynamics,NA,NA
Hubrecht Institute with UMC,24717798,00221007,10.1084/jem.20170934,Open,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via page says license),http://jem.rupress.org/content/jem/215/3/911.full.pdf,FALSE,TRUE,TRUE,cc-by-nc-sa,bronze,https://doi.org/10.1084/jem.20170934,HYBRID,HYBRID UPW BRONZE,NA,TRUE,The Cdx2 homeobox gene suppresses intestinal tumorigenesis through non-cell-autonomous mechanisms,NA,NA
Hubrecht Institute with UMC,24974090,20411723,10.1038/s41467-018-04893-3,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s41467-018-04893-3.pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1038/s41467-018-04893-3,GOLD,GOLD,NA,TRUE,Single-cell transcriptomics reveal the dynamic of haematopoietic stem cell production in the aorta,NA,NA
Hubrecht Institute with UMC,24477705,19326203,10.1371/journal.pone.0196400,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0196400&type=printable,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1371/journal.pone.0196400,GOLD,GOLD,NA,TRUE,Megakaryocyte lineage development is controlled by modulation of protein acetylation,NA,NA
Hubrecht Institute with UMC,23684896,00278424,10.1073/pnas.1715911114,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,open (via free pdf),https://www.pnas.org/content/pnas/115/4/E610.full.pdf,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1073/pnas.1715911114,HYBRID,HYBRID UPW BRONZE,NA,TRUE,Troy+ brain stem cells cycle through quiescence and regulate their number by sensing niche occupancy,NA,NA
Hubrecht Institute with UMC,24968676,15487091,10.1038/s41592-018-0009-z,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/s41592-018-0009-z,CLOSED,CLOSED,NA,TRUE,Mapping the physical network of cellular interactions,NA,NA
Hubrecht Institute with UMC,24716147,20452322,10.1038/s41598-017-18815-8,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s41598-017-18815-8.pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1038/s41598-017-18815-8,GOLD,GOLD,NA,TRUE,Automated brightfield morphometry of 3D organoid populations by OrganoSeg,NA,NA
Hubrecht Institute with UMC,25773025,10747613,10.1016/j.immuni.2018.08.019,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.immuni.2018.08.019,CLOSED,CLOSED,NA,TRUE,The Majority of CD45– Ter119– CD31– Bone Marrow Cell Fraction Is of Hematopoietic Origin and Contains Erythroid and Lymphoid Progenitors,NA,NA
Hubrecht Institute with UMC,24718108,2050084X,10.7554/elife.31515,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,oa journal (via doaj),https://doi.org/10.7554/elife.31515,TRUE,TRUE,FALSE,cc-by,gold,https://doi.org/10.7554/elife.31515,GOLD,GOLD,NA,TRUE,Spatially resolved RNA-sequencing of the embryonic heart identifies a role for Wnt/β-catenin signaling in autonomic control of heart rate,NA,NA
Hubrecht Institute with UMC,24717262,19360851,10.1021/acsnano.7b06995,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via page says license),https://doi.org/10.1021/acsnano.7b06995,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,https://doi.org/10.1021/acsnano.7b06995,HYBRID,HYBRID VSNU,NA,TRUE,Directing Nanoparticle Biodistribution through Evasion and Exploitation of Stab2-Dependent Nanoparticle Uptake,NA,NA
Hubrecht Institute with UMC,28238803,22111247,10.1016/j.celrep.2018.09.053,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,1,crossref,oa journal (via doaj),https://doi.org/10.1016/j.celrep.2018.09.053,FALSE,TRUE,FALSE,cc-by-nc-nd,gold,https://doi.org/10.1016/j.celrep.2018.09.053,GOLD,GOLD,NA,TRUE,PRMT6 Regulates RAS/RAF Binding and MEK/ERK-Mediated Cancer Stemness Activities in Hepatocellular Carcinoma through CRAF Methylation,NA,NA
Hubrecht Institute with UMC,28239011,00063592,10.1002/bit.26784,Open,"Final published version, Final published version",NA,NA,FALSE,TRUE,FALSE,2,crossref,open (via free pdf),https://onlinelibrary.wiley.com/doi/pdf/10.1002/bit.26784,FALSE,TRUE,TRUE,NA,bronze,https://doi.org/10.1002/bit.26784,HYBRID,HYBRID VSNU,NA,TRUE,Hepatocyte-like cells generated by direct reprogramming from murine somatic cells can repopulate decellularized livers,NA,NA
Hubrecht Institute with UMC,28244144,17585082,10.1088/1758-5090/aac8fd,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1088/1758-5090/aac8fd,CLOSED,CLOSED,NA,TRUE,Bioengineered bile ducts recapitulate key cholangiocyte functions,NA,NA
Hubrecht Institute with UMC,25164537,09031936,10.1183/13993003.02529-2017,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1183/13993003.02529-2017,CLOSED,CLOSED,NA,TRUE,Stratifying infants with cystic fibrosis for disease severity using intestinal organoid swelling as biomarker of CFTR function,NA,NA
Hubrecht Institute with UMC,28239191,00928674,10.1016/j.cell.2018.07.009,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.cell.2018.07.009,CLOSED,CLOSED,NA,TRUE,Generation of Tumor-Reactive T Cells by Co-culture of Peripheral Blood Lymphocytes and Tumor Organoids,NA,NA
Hubrecht Institute with UMC,23684842,15487091,10.1038/nmeth.4535,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1038/nmeth.4535,CLOSED,CLOSED,NA,TRUE,BRCA-deficient mouse mammary tumor organoids to study cancer-drug resistance,NA,NA
Hubrecht Institute with UMC,27825670,15345807,10.1016/j.devcel.2018.10.016,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,1,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1016/j.devcel.2018.10.016,CLOSED,CLOSED,NA,TRUE,Spatial Transcriptomics of C. elegans Males and Hermaphrodites Identifies Sex-Specific Differences in Gene Expression Patterns,NA,NA
Hubrecht Institute with UMC,27825902,15537390,10.1371/journal.pgen.1007295,Indeterminate,Final published version,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GOLD,GOLD,NA,TRUE,"A Caenorhabditis elegans protein with a PRDM9-like SET domain localizes to chromatin-associated foci and promotes spermatocyte gene expression, sperm production and fertility",NA,NA
Hubrecht Institute with UMC,25564795,10597794,10.1002/humu.23593,Closed,"Final published version, Final published version",NA,NA,FALSE,FALSE,FALSE,2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,https://doi.org/10.1002/humu.23593,CLOSED,CLOSED,NA,TRUE,Heterozygous missense mutations in NFATC1 are associated with atrioventricular septal defect,NA,NA
Hubrecht Institute with UMC,17985320,20411723,10.1038/s41467-017-02536-7,Open,"Final published version, Final published version",NA,NA,TRUE,FALSE,FALSE,2,crossref,open (via page says license),https://www.nature.com/articles/s41467-017-02536-7.pdf,TRUE,TRUE,FALSE,cc-by,bronze,https://doi.org/10.1038/s41467-017-02536-7,GOLD,GOLD,NA,TRUE,Impaired autophagy bridges lysosomal storage disease and epithelial dysfunction in the kidney,NA,NA
