algorithm_version,doi,doi_resolver,evidence,free_fulltext_url,is_boai_license,is_free_to_read,is_subscription_journal,license,oa_color,title,url
2,10.1016/j.vph.2018.05.003,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Vasculature on the clock: Circadian rhythm and vascular dysfunction,https://doi.org/10.1016/j.vph.2018.05.003
2,10.1016/j.ejso.2018.04.001,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Inflammatory breast cancer: the pathologists’ perspective,https://doi.org/10.1016/j.ejso.2018.04.001
1,10.1007/s13244-018-0672-8,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Easily detected signs of perineural tumour spread in head and neck cancer,https://doi.org/10.1007/s13244-018-0672-8
2,10.1016/j.paed.2017.10.008,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Future applications of advanced neonatal cerebral ultrasound,https://doi.org/10.1016/j.paed.2017.10.008
2,10.1080/09273948.2018.1439069,crossref,oa repository (via OAI-PMH title and last author match),https://repub.eur.nl/pub/105809/REPUB_105809-OA.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,Immunopathology of Virus-Induced Anterior Uveitis,https://doi.org/10.1080/09273948.2018.1439069
2,10.1093/rheumatology/kex349,crossref,open (via free pdf),https://doi.org/10.1093/rheumatology/kex349,FALSE,TRUE,TRUE,NA,bronze,OUP accepted manuscript,https://doi.org/10.1093/rheumatology/kex349
1,10.3389/fendo.2018.00533,crossref,oa journal (via doaj),https://doi.org/10.3389/fendo.2018.00533,TRUE,TRUE,FALSE,cc-by,gold,The Importance of an Early and Accurate MEN1 Diagnosis,https://doi.org/10.3389/fendo.2018.00533
2,10.1007/s11906-018-0829-3,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs11906-018-0829-3.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Atherosclerotic Renal Artery Stenosis: Should we Intervene Earlier?,https://doi.org/10.1007/s11906-018-0829-3
2,10.1186/s13058-018-1009-8,crossref,open (via page says license),https://breast-cancer-research.biomedcentral.com/track/pdf/10.1186/s13058-018-1009-8,TRUE,TRUE,TRUE,cc-by,bronze,Effect of exercise and/or reduced calorie dietary interventions on breast cancer-related endogenous sex hormones in healthy postmenopausal women,https://doi.org/10.1186/s13058-018-1009-8
2,10.1002/term.2487,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA, A systematic review on cell seeded tissue engineering of penile corpora. ,https://doi.org/10.1002/term.2487
2,10.1136/archdischild-2017-314103,crossref,open (via page says license),http://adc.bmj.com/content/early/2018/03/02/archdischild-2017-314103.full.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,Impact of acute otitis media clinical practice guidelines on antibiotic and analgesic prescriptions: a systematic review,https://doi.org/10.1136/archdischild-2017-314103
2,10.1016/j.ophtha.2017.11.017,crossref,open (via crossref license),https://doi.org/10.1016/j.ophtha.2017.11.017,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Guidance on Noncorticosteroid Systemic Immunomodulatory Therapy in Noninfectious Uveitis,https://doi.org/10.1016/j.ophtha.2017.11.017
2,10.15252/embr.201745130,crossref,open (via page says license),http://embor.embopress.org/content/embor/19/1/18.full.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Circadian clocks: from stem cells to tissue homeostasis and regeneration,https://doi.org/10.15252/embr.201745130
2,10.1177/0271678x17721830,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Consensus statement on current and emerging methods for the diagnosis and evaluation of cerebrovascular disease,https://doi.org/10.1177/0271678x17721830
2,10.1016/j.bja.2017.10.025,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Steroids in cardiac surgery: a systematic review and meta-analysis,https://doi.org/10.1016/j.bja.2017.10.025
2,10.1002/14651858.cd012293.pub2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Antifibrinolytic therapy for preventing oral bleeding in people on anticoagulants undergoing minor oral surgery or dental extractions,https://doi.org/10.1002/14651858.cd012293.pub2
2,10.1002/smtd.201700375,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,State-of-the-Art Design and Rapid-Mixing Production Techniques of Lipid Nanoparticles for Nucleic Acid Delivery,https://doi.org/10.1002/smtd.201700375
2,10.1530/eje-18-0608,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"European Society of Endocrinology Clinical Practice Guidelines on the Management of Adrenocortical Carcinoma in Adults, in collaboration with the European Network for the Study of Adrenal Tumors",https://doi.org/10.1530/eje-18-0608
1,10.1007/s11912-018-0723-9,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,How Intraoperative Tools and Techniques Have Changed the Approach to Brain Tumor Surgery,https://doi.org/10.1007/s11912-018-0723-9
1,10.1186/s12969-018-0289-y,crossref,oa journal (via doaj),https://doi.org/10.1186/s12969-018-0289-y,TRUE,TRUE,FALSE,cc-by,gold,Educational initiatives and training for paediatric rheumatology in Europe,https://doi.org/10.1186/s12969-018-0289-y
1,10.1186/s40798-018-0157-9,crossref,oa journal (via doaj),https://doi.org/10.1186/s40798-018-0157-9,TRUE,TRUE,FALSE,cc-by,gold,The Effect of Physical Activity Interventions Comprising Wearables and Smartphone Applications on Physical Activity: a Systematic Review and Meta-analysis,https://doi.org/10.1186/s40798-018-0157-9
2,10.1007/s12265-018-9785-1,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs12265-018-9785-1.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Retrograde Coronary Venous Infusion as a Delivery Strategy in Regenerative Cardiac Therapy: an Overview of Preclinical and Clinical Data,https://doi.org/10.1007/s12265-018-9785-1
2,10.1016/j.ctrv.2017.12.005,crossref,open (via crossref license),https://doi.org/10.1016/j.ctrv.2017.12.005,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,A systematic review of the effectiveness of patient-based educational interventions to improve cancer-related pain,https://doi.org/10.1016/j.ctrv.2017.12.005
2,10.1097/pep.0000000000000488,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Effects of Postural Management on Hip Migration in Children With Cerebral Palsy,https://doi.org/10.1097/pep.0000000000000488
2,10.1016/j.ejca.2018.03.026,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Reporting of patient characteristics and stratification factors in phase 3 trials investigating first-line systemic treatment of metastatic colorectal cancer: A systematic review,https://doi.org/10.1016/j.ejca.2018.03.026
2,10.1016/j.vph.2018.05.006,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Vascular extracellular vesicles in comorbidities of heart failure with preserved ejection fraction in men and women: The hidden players. A mini review,https://doi.org/10.1016/j.vph.2018.05.006
2,10.1002/ejhf.1029,crossref,oa repository (via OAI-PMH title and first author match),http://spiral.imperial.ac.uk/bitstream/10044/1/57248/2/Right%20heart%20dysfunction%20and%20failure%20in%20heart%20failure%20with%20preserved%20ejection%20fraction%20HFA%20Position%20Statement.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,Right heart dysfunction and failure in heart failure with preserved ejection fraction: mechanisms and management. Position statement on behalf of the Heart Failure Association of the European Society of Cardiology,https://doi.org/10.1002/ejhf.1029
2,10.1016/j.ctrv.2018.05.013,crossref,oa repository (via OAI-PMH title and first author match),https://repub.eur.nl/pub/114228/RePub-114228-OA.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,The Dutch national guideline on metastases and hematological malignancies localized within the spine; a multidisciplinary collaboration towards timely and proactive management,https://doi.org/10.1016/j.ctrv.2018.05.013
2,10.1002/jmri.26187,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,RF coils: A practical guide for nonphysicists,https://doi.org/10.1002/jmri.26187
1,10.1186/s13613-018-0458-7,crossref,oa journal (via doaj),https://doi.org/10.1186/s13613-018-0458-7,TRUE,TRUE,FALSE,cc-by,gold,Caring for the critically ill patients over 80: a narrative review,https://doi.org/10.1186/s13613-018-0458-7
2,10.1017/s0033291717001775,crossref,open (via free pdf),https://www.cambridge.org/core/services/aop-cambridge-core/content/view/34A1F68AFAEA0DF1AA12A5F04B87E0C8/S0033291717001775a.pdf/div-class-title-the-slow-death-of-the-concept-of-schizophrenia-and-the-painful-birth-of-the-psychosis-spectrum-div.pdf,FALSE,TRUE,TRUE,NA,bronze,The slow death of the concept of schizophrenia and the painful birth of the psychosis spectrum,https://doi.org/10.1017/s0033291717001775
2,10.1002/wsbm.1419,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Systems analysis of dilated cardiomyopathy in the next generation sequencing era,https://doi.org/10.1002/wsbm.1419
2,10.1016/j.autrev.2018.01.007,crossref,open (via crossref license),https://doi.org/10.1016/j.autrev.2018.01.007,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Performance of the 2012 systemic lupus international collaborating clinics classification criteria versus the 1997 American College of Rheumatology Classification Criteria in adult and juvenile systemic lupus Erythematosus. A systematic review and meta-analysis,https://doi.org/10.1016/j.autrev.2018.01.007
2,10.1093/eurheartj/ehx487,crossref,open (via page says Open Access),https://academic.oup.com/eurheartj/article-pdf/39/16/1481/25085694/ehx487.pdf,FALSE,TRUE,TRUE,implied-oa,bronze,OUP accepted manuscript,https://doi.org/10.1093/eurheartj/ehx487
2,10.1002/14651858.cd009877.pub2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Optical correction of refractive error for preventing and treating eye symptoms in computer users,https://doi.org/10.1002/14651858.cd009877.pub2
2,10.1016/j.critrevonc.2018.05.010,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Molecular analysis in liquid biopsies for diagnostics of primary central nervous system lymphoma: review of literature and future opportunities,https://doi.org/10.1016/j.critrevonc.2018.05.010
2,10.1016/j.pneurobio.2018.02.002,crossref,oa repository (via OAI-PMH title and first author match),https://pure.knaw.nl/ws/files/7165233/Hillen2018.pdf,FALSE,TRUE,TRUE,NA,green,Cell adhesion and matricellular support by astrocytes of the tripartite synapse,https://doi.org/10.1016/j.pneurobio.2018.02.002
2,10.1016/j.semcancer.2017.11.017,crossref,open (via crossref license),https://doi.org/10.1016/j.semcancer.2017.11.017,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Re-evaluating the role of FOXOs in cancer,https://doi.org/10.1016/j.semcancer.2017.11.017
1,10.1542/peds.2018-0609,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Neurodevelopmental Consequences of Preterm Isolated Cerebellar Hemorrhage: A Systematic Review,https://doi.org/10.1542/peds.2018-0609
2,10.1016/j.ejvs.2018.05.012,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Cerebral Hyperperfusion Syndrome After Carotid Artery Stenting: A Systematic Review and Meta-analysis,https://doi.org/10.1016/j.ejvs.2018.05.012
2,10.3389/fphys.2018.00656,crossref,open (via page says license),https://www.frontiersin.org/articles/10.3389/fphys.2018.00656/pdf,TRUE,TRUE,FALSE,cc-by,bronze,Squeezing for Life – Properties of Red Blood Cell Deformability,https://doi.org/10.3389/fphys.2018.00656
2,10.1016/j.injury.2018.02.017,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Surgical fixation of midshaft clavicle fractures: a systematic review of biomechanical studies,https://doi.org/10.1016/j.injury.2018.02.017
2,10.1111/apt.14539,crossref,open (via page says license),https://onlinelibrary.wiley.com/doi/pdf/10.1111/apt.14539,FALSE,TRUE,TRUE,cc-by-nc,bronze,Systematic review: probiotics in the management of lower gastrointestinal symptoms - an updated evidence-based international consensus,https://doi.org/10.1111/apt.14539
1,10.1007/s11060-018-03015-9,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Prevalence of symptoms in glioma patients throughout the disease trajectory: a systematic review,https://doi.org/10.1007/s11060-018-03015-9
2,10.1002/rth2.12106,crossref,open (via crossref license),https://doi.org/10.1002/rth2.12106,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Performing and interpreting individual pharmacokinetic profiles in patients with Hemophilia A or B: Rationale and general considerations,https://doi.org/10.1002/rth2.12106
2,10.1097/mpg.0000000000001958,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Systematic Review,https://doi.org/10.1097/mpg.0000000000001958
2,10.1016/j.bjps.2017.12.007,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,“Long-term craniofacial morphology in young adults treated for a non-syndromal UCLP : a systematic review.”,https://doi.org/10.1016/j.bjps.2017.12.007
2,10.1159/000490422,crossref,open (via free pdf),https://www.karger.com/Article/Pdf/490422,FALSE,TRUE,TRUE,NA,bronze,Clinical and Imaging Predictors of Recurrent Ischemic Stroke: A Systematic Review and Meta-Analysis,https://doi.org/10.1159/000490422
2,10.1200/jco.2017.76.3839,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,"Improving Male Reproductive Health After Childhood, Adolescent, and Young Adult Cancer: Progress and Future Directions for Survivorship Research",https://doi.org/10.1200/jco.2017.76.3839
2,10.1016/j.wneu.2018.06.196,crossref,open (via crossref license),https://doi.org/10.1016/j.wneu.2018.06.196,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Effectiveness of Dural Sealants in Prevention of CSF Leakage after Craniotomy: a Systematic Review,https://doi.org/10.1016/j.wneu.2018.06.196
2,10.1016/j.oraloncology.2017.12.007,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Intraoral ultrasonography to measure tumor thickness of oral cancer: A systematic review and meta-analysis,https://doi.org/10.1016/j.oraloncology.2017.12.007
2,10.1093/neuros/nyx238,crossref,open (via free pdf),https://doi.org/10.1093/neuros/nyx238,FALSE,TRUE,TRUE,NA,bronze,OUP accepted manuscript,https://doi.org/10.1093/neuros/nyx238
2,10.1016/j.siny.2018.04.002,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Hemodynamic assessment of the patent ductus arteriosus: Beyond ultrasound,https://doi.org/10.1016/j.siny.2018.04.002
2,10.1007/s11154-018-9448-1,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs11154-018-9448-1.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Disorders of mitochondrial long-chain fatty acid oxidation and the carnitine shuttle,https://doi.org/10.1007/s11154-018-9448-1
1,10.1186/s41124-018-0040-9,crossref,oa journal (via doaj),https://doi.org/10.1186/s41124-018-0040-9,TRUE,TRUE,FALSE,cc-by,gold,Strategies for achieving viral hepatitis C micro-elimination in the Netherlands,https://doi.org/10.1186/s41124-018-0040-9
2,10.1002/nau.23278,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Electromyography in the assessment and therapy of lower urinary tract dysfunction in adults,https://doi.org/10.1002/nau.23278
2,10.1016/j.semradonc.2017.11.008,crossref,open (via crossref license),https://doi.org/10.1016/j.semradonc.2017.11.008,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,Clinical Trial Strategies to Compare Protons With Photons,https://doi.org/10.1016/j.semradonc.2017.11.008
2,10.1080/21678421.2018.1452945,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Respiratory measures in amyotrophic lateral sclerosis,https://doi.org/10.1080/21678421.2018.1452945
2,10.1002/14651858.cd012693.pub2,crossref,oa repository (via OAI-PMH title and first author match),https://dspace.library.uu.nl/bitstream/1874/363787/1/Lensen_et_al_2018_.sup_2.pdf,FALSE,TRUE,TRUE,NA,green,Individualised gonadotropin dose selection using markers of ovarian reserve for women undergoing in vitro fertilisation plus intracytoplasmic sperm injection (IVF/ICSI),https://doi.org/10.1002/14651858.cd012693.pub2
1,10.1007/s40121-018-0210-5,crossref,oa journal (via doaj),https://doi.org/10.1007/s40121-018-0210-5,FALSE,TRUE,FALSE,cc-by-nc,gold,"HIV, HCV and HBV: A Review of Parallels and Differences",https://doi.org/10.1007/s40121-018-0210-5
2,10.1002/14651858.cd003085.pub3,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Endovascular coiling versus neurosurgical clipping for people with aneurysmal subarachnoid haemorrhage,https://doi.org/10.1002/14651858.cd003085.pub3
1,10.1161/circgen.117.001753,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Chemotherapy-Related Cardiac Dysfunction,https://doi.org/10.1161/circgen.117.001753
2,10.1080/17474086.2018.1431119,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Use of cord blood derived T-cells in cancer immunotherapy: milestones achieved and future perspectives,https://doi.org/10.1080/17474086.2018.1431119
1,10.1038/s41536-018-0060-5,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The impact of immune response on endochondral bone regeneration,https://doi.org/10.1038/s41536-018-0060-5
2,10.1038/s41575-018-0039-0,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The elusive case of human intraepithelial T cells in gut homeostasis and inflammation,https://doi.org/10.1038/s41575-018-0039-0
2,10.1016/j.pathol.2017.09.004,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Pathology and genetics of hereditary colorectal cancer,https://doi.org/10.1016/j.pathol.2017.09.004
2,10.1182/blood-2017-04-569111,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Coagulation factor XII in thrombosis and inflammation,https://doi.org/10.1182/blood-2017-04-569111
2,10.1016/j.critrevonc.2018.06.009,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Imaging predictors of treatment outcomes in rectal cancer: an overview,https://doi.org/10.1016/j.critrevonc.2018.06.009
2,10.1017/s0033291717002367,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Auditory hallucinations across the lifespan: a systematic review and meta-analysis,https://doi.org/10.1017/s0033291717002367
2,10.1016/s1473-3099(18)30292-5,crossref,oa repository (via OAI-PMH title and first author match),http://hdl.handle.net/10044/1/61037,FALSE,TRUE,TRUE,cc-by-nc-nd,green,The respiratory syncytial virus vaccine landscape: lessons from the graveyard and promising candidates,https://doi.org/10.1016/s1473-3099(18)30292-5
1,10.1183/16000617.0079-2018,crossref,oa journal (via doaj),https://doi.org/10.1183/16000617.0079-2018,FALSE,TRUE,FALSE,cc-by-nc,gold,Cyst-related primary lung malignancies: an important and relatively unknown imaging appearance of (early) lung cancer,https://doi.org/10.1183/16000617.0079-2018
2,10.1007/s12471-018-1073-9,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs12471-018-1073-9.pdf,TRUE,TRUE,TRUE,cc-by,bronze,Extracorporeal life support in cardiogenic shock: indications and management in current practice,https://doi.org/10.1007/s12471-018-1073-9
2,10.1055/s-0037-1606190,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The Lupus Anticoagulant Paradox,https://doi.org/10.1055/s-0037-1606190
1,10.1016/j.ctrv.2018.08.012,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Exercise training in childhood cancer: A systematic review and meta-analysis of randomized controlled trials,https://doi.org/10.1016/j.ctrv.2018.08.012
1,10.3389/fimmu.2018.02171,crossref,oa journal (via doaj),https://doi.org/10.3389/fimmu.2018.02171,TRUE,TRUE,FALSE,cc-by,gold,Update on Neutrophil Function in Severe Inflammation,https://doi.org/10.3389/fimmu.2018.02171
2,10.1163/15718093-12460346,crossref,open (via page says license),https://brill.com/downloadpdf/journals/ejhl/25/1/article-p43_43.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,From Privacy to Data Protection in the EU: Implications for Big Data Health Research,https://doi.org/10.1163/15718093-12460346
2,10.1111/obr.12661,crossref,open (via free pdf),https://onlinelibrary.wiley.com/doi/pdf/10.1111/obr.12661,FALSE,TRUE,TRUE,NA,bronze,"Microbiota in obesity: interactions with enteroendocrine, immune and central nervous systems",https://doi.org/10.1111/obr.12661
2,10.1016/j.bja.2017.12.037,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Systematic review and consensus definitions for the Standardised Endpoints in Perioperative Medicine (StEP) initiative: patient comfort,https://doi.org/10.1016/j.bja.2017.12.037
2,10.1007/s00296-018-4136-8,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Non-pharmacological options for managing chronic musculoskeletal pain in children with pediatric rheumatic disease: a systematic review,https://doi.org/10.1007/s00296-018-4136-8
2,10.1093/infdis/jiy056,crossref,oa repository (via OAI-PMH doi match),https://kclpure.kcl.ac.uk/portal/files/96933513/Respiratory_syncytial_virus_seasonality_OBANDO_PACHECO_Accepted24January2018_GREEN_AAM.pdf,FALSE,TRUE,TRUE,NA,green,OUP accepted manuscript,https://doi.org/10.1093/infdis/jiy056
2,10.1016/j.critrevonc.2017.12.011,crossref,oa repository (via OAI-PMH title and first author match),http://epubs.surrey.ac.uk/845502/1/Physical%20activity%20reduces%20fatigue%20in%20patients%20with%20cancer%20and%20hematopoietic%20stem%20cell%20transplant%20recipients%20-%20A%20systematic%20review%20and%20meta-analysis%20of%20randomized%20trials.pdf,FALSE,TRUE,TRUE,NA,green,Physical activity reduces fatigue in patients with cancer and hematopoietic stem cell transplant recipients: A systematic review and meta-analysis of randomized trials,https://doi.org/10.1016/j.critrevonc.2017.12.011
2,10.1242/jcs.212563,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Re-inforcing the cell death army in the fight against breast cancer,https://doi.org/10.1242/jcs.212563
2,10.1002/dmrr.3004,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Risk of dipeptidyl-peptidase-4 (DPP-4) inhibitors on site-specific cancer: a systematic review and meta-analysis,https://doi.org/10.1002/dmrr.3004
2,10.1098/rsob.180109,crossref,open (via page says license),http://rsob.royalsocietypublishing.org/content/8/8/180109.full.pdf,TRUE,TRUE,FALSE,cc-by,bronze,Leader of the SAC: molecular mechanisms of Mps1/TTK regulation in mitosis,https://doi.org/10.1098/rsob.180109
2,10.1016/j.ijrobp.2017.10.020,crossref,open (via crossref license),https://doi.org/10.1016/j.ijrobp.2017.10.020,FALSE,TRUE,TRUE,cc-by-nc-nd,bronze,MRI-guided adaptive radiotherapy; a “game changer” for prostate radiotherapy,https://doi.org/10.1016/j.ijrobp.2017.10.020
2,10.1093/ndt/gfx198,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Cautionary note: propensity score matching does not account for bias due to censoring,https://doi.org/10.1093/ndt/gfx198
2,10.1097/hjh.0000000000001582,crossref,oa repository (via OAI-PMH doi match),http://eprints.gla.ac.uk/150256/7/150256.pdf,FALSE,TRUE,TRUE,NA,green,Blood pressure response to renal denervation is correlated with baseline blood pressure variability,https://doi.org/10.1097/hjh.0000000000001582
2,10.1002/pbc.26718,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Consequences of diagnosing a tumor predisposition syndrome in children with cancer: A literature review,https://doi.org/10.1002/pbc.26718
2,10.1016/j.jbiomech.2018.06.012,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Multi-scale imaging techniques to investigate solute transport across articular cartilage,https://doi.org/10.1016/j.jbiomech.2018.06.012
2,10.3389/fncel.2018.00101,crossref,open (via page says license),https://www.frontiersin.org/articles/10.3389/fncel.2018.00101/pdf,TRUE,TRUE,FALSE,cc-by,bronze,Chloride Homeostasis in Neurons With Special Emphasis on the Olivocerebellar System: Differential Roles for Transporters and Channels,https://doi.org/10.3389/fncel.2018.00101
2,10.1007/s40273-017-0591-4,crossref,open (via page says license),https://link.springer.com/content/pdf/10.1007%2Fs40273-017-0591-4.pdf,FALSE,TRUE,TRUE,cc-by-nc,bronze,Trifluridine–Tipiracil for Previously Treated Metastatic Colorectal Cancer: An Evidence Review Group Perspective of a NICE Single Technology Appraisal,https://doi.org/10.1007/s40273-017-0591-4
2,10.1016/j.matbio.2018.03.007,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Connective tissue growth factor (CTGF) from basics to clinics,https://doi.org/10.1016/j.matbio.2018.03.007
2,10.1002/14651858.cd009044.pub2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Diagnostic tests for autism spectrum disorder (ASD) in preschool children,https://doi.org/10.1002/14651858.cd009044.pub2
2,10.1093/rheumatology/kex308,crossref,open (via page says Open Access),https://academic.oup.com/rheumatology/article-pdf/57/3/429/24246003/kex308.pdf,FALSE,TRUE,TRUE,implied-oa,bronze,Divergent roles of immune cells and their mediators in pain,https://doi.org/10.1093/rheumatology/kex308
1,10.1155/2018/8739473,crossref,oa journal (via doaj),https://doi.org/10.1155/2018/8739473,TRUE,TRUE,FALSE,cc-by,gold,Role of Epidermal Growth Factor Receptor (EGFR) and Its Ligands in Kidney Inflammation and Damage,https://doi.org/10.1155/2018/8739473
2,10.1016/j.fct.2017.12.025,crossref,oa repository (via OAI-PMH title and first author match),http://publications.tno.nl/publication/34626229/RMAvNj/remington-2018-approaches.pdf,FALSE,TRUE,TRUE,cc-by-nc-nd,green,Approaches to assess IgE mediated allergy risks (sensitization and cross-reactivity) from new or modified dietary proteins,https://doi.org/10.1016/j.fct.2017.12.025
2,10.1016/s2352-4642(18)30059-2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Management of fatigue in children and adolescents with cancer and in paediatric recipients of haemopoietic stem-cell transplants: a clinical practice guideline,https://doi.org/10.1016/s2352-4642(18)30059-2
2,10.1186/s12875-018-0781-y,crossref,open (via page says license),https://bmcfampract.biomedcentral.com/track/pdf/10.1186/s12875-018-0781-y,TRUE,TRUE,FALSE,cc-by,bronze,Diabetes care providers’ opinions and working methods after four years of experience with a diabetes patient web portal; a survey among health care providers in general practices and an outpatient clinic,https://doi.org/10.1186/s12875-018-0781-y
1,10.1002/14651858.cd012567.pub2,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Positron emission tomography (PET) and magnetic resonance imaging (MRI) for assessing tumour resectability in advanced epithelial ovarian/fallopian tube/primary peritoneal cancer,https://doi.org/10.1002/14651858.cd012567.pub2
2,10.1038/nrgastro.2018.1,crossref,oa repository (via OAI-PMH title and first author match),https://www.repository.cam.ac.uk/handle/1810/273937,FALSE,TRUE,TRUE,NA,green,Reimagining the diagnostic pathway for gastrointestinal cancer,https://doi.org/10.1038/nrgastro.2018.1
2,10.1016/j.eursup.2017.12.002,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Biomechanical Properties of the Pelvic Floor and its Relation to Pelvic Floor Disorders,https://doi.org/10.1016/j.eursup.2017.12.002
2,10.1016/s1470-2045(18)30364-4,crossref,oa repository (via OAI-PMH title and first author match),https://www.repository.cam.ac.uk/handle/1810/289479,FALSE,TRUE,TRUE,NA,green,Biological material collection to advance translational research and treatment of children with CNS tumours: position paper from the SIOPE Brain Tumour Group,https://doi.org/10.1016/s1470-2045(18)30364-4
2,10.1111/jvh.12823,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,The success of HCV cure: every rose has its thorn,https://doi.org/10.1111/jvh.12823
1,10.1016/j.gde.2018.09.001,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Studying cellular heterogeneity and drug sensitivity in colorectal cancer using organoid technology,https://doi.org/10.1016/j.gde.2018.09.001
2,10.1016/j.blre.2018.02.003,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,Review of immune tolerance induction in hemophilia A,https://doi.org/10.1016/j.blre.2018.02.003
1,10.1186/s12969-018-0276-3,crossref,oa journal (via doaj),https://doi.org/10.1186/s12969-018-0276-3,TRUE,TRUE,FALSE,cc-by,gold,"Dutch juvenile idiopathic arthritis patients, carers and clinicians create a research agenda together following the James Lind Alliance method: a study protocol",https://doi.org/10.1186/s12969-018-0276-3
1,10.1038/s41533-018-0104-8,crossref,oa journal (via doaj),https://doi.org/10.1038/s41533-018-0104-8,TRUE,TRUE,FALSE,cc-by,gold,"Diagnostic value of signs, symptoms and diagnostic tests for diagnosing pneumonia in ambulant children in developed countries: a systematic review",https://doi.org/10.1038/s41533-018-0104-8
2,10.1093/jnci/djx273,crossref,NA,NA,FALSE,FALSE,TRUE,NA,NA,OUP accepted manuscript,https://doi.org/10.1093/jnci/djx273
